1	0.022653370859648896434
2	0.090576382823230770461
3	0.20365787772251146299
4	0.36171307021014041678
5	0.56448426285300642927
6	0.81164184266201034029
7	1.1027855544840635048
8	1.4374460454132527905
9	1.8150866731375190991
10	2.23510556993087476
11	2.6968379528349642209
12	3.1995586694532831132
13	3.7424849677120182685
14	4.3247794769284086904
15	4.945553386575630352
16	5.60386980824704992
17	6.2987473055065239535
18	7.0291635755691456797
19	7.7940592660920018352
20	8.592341909770256523
21	9.4228899589329897965
22	10.284556901918037511
23	11.176175442677535693
24	12.096561724827465756
25	13.044519581206286352
26	14.01884478995033981
27	15.018329318127306066
28	16.041765534093267516
29	17.087950369953221958
30	18.155689415807973417
31	19.243800927860642388
32	20.351119732931540598
33	21.476501012488406029
34	22.618823949937142426
35	23.77699522563301358
36	24.949952344860092237
37	26.136666784883685984
38	27.336146948102151374
39	28.547440909306341405
40	29.769638946091997524
41	31.001875842557515527
42	32.243332957551264101
43	33.493240049903380089
44	34.750876854280884757
45	36.01557440253608219
46	37.286716086670409215
47	38.56373846080300378
48	39.846131780808977509
49	41.13344028157041538
50	42.425262193057175076
51	43.721249497718342147
52	45.021107432912495701
53	46.324593743329623671
54	47.631517689553588118
55	48.941738820075620857
56	50.255165515190748656
57	51.571753312284833245
58	52.891503023044826734
59	54.214458654093910337
60	55.540705143461711046
61	56.870365926143392363
62	58.203600342776036405
63	59.540600906162670083
64	60.881590441000199577
65	62.226819112714451164
66	63.576561361770916925
67	64.931112760211526173
68	66.290786807464083906
69	67.655911682680641838
70	69.026826970983136706
71	70.403880381028724884
72	71.787424471253383414
73	73.177813402010997293
74	74.575399730597210927
75	75.980531265834120948
76	77.393547998495186503
77	78.814779123371706987
78	80.244540168225446662
79	81.683130244239443496
80	83.130829431874075467
81	84.587896315261781069
82	86.054565677435492005
83	87.531046367787205623
84	89.017519352198871061
85	90.514135955282829211
86	92.021016303118624623
87	93.538247973782512502
88	95.065884861841026801
89	96.603946261826334069
90	98.152416174534688217
91	99.711242838796148069
92	101.28033849015992451
93	102.85957934673143641
94	104.44880582119053934
95	106.04782295682159919
96	107.65640108420121719
97	109.27427669402450304
98	110.9011535204117573
99	112.53670382793004855
100	114.1805698944940723
101	115.83236568128328096
102	117.49167867983278123
103	119.15807192552886073
104	120.83108616587091448
105	122.51024217105437967
106	124.19504317368812477
107	125.88497742378830778
108	127.5795208445923925
109	129.27813977421479322
110	130.98029377772211911
111	132.68543851384342089
112	134.39302864025100269
113	136.10252074115162747
114	137.81337626081726416
115	139.52506442665941357
116	141.23706514551158826
117	142.94887185693035345
118	144.65999432755567174
119	146.36996137088491527
120	148.07832347721017184
121	149.78465533894331925
122	151.48855825710531291
123	153.18966241538237112
124	154.88762900884901908
125	156.58215221522267504
126	158.27296099734269341
127	159.95982072645426301
128	161.64253461681973457
129	163.32094496317198173
130	164.99493417356119337
131	166.66442559122273303
132	168.32938410020386203
133	169.98981651062551477
134	171.64577172061609803
135	173.2973406531315097
136	174.94465596706319808
137	176.58789154322801943
138	178.22726174702378362
139	179.86302047071659908
140	181.49545995949436829
141	183.12490942656904547
142	184.75173346373264777
143	186.37633025486273924
144	187.99912960092657065
145	189.62059076604383272
146	191.24120015513085358
147	192.86146883455907363
148	194.48192990811305808
149	196.10313576132374427
150	197.72565518797696549
151	199.35007041325177698
152	200.97697402852431465
153	202.60696585337779692
154	204.24064974078517234
155	205.87863034177555648
156	207.52150984615713894
157	209.16988471604624117
158	210.82434242904366274
159	212.48545824790479476
160	214.15379203346906616
161	215.82988511744742132
162	217.51425725141443966
163	219.20740364801556641
164	220.90979212998132042
165	222.62186040204129102
166	224.34401346025365043
167	226.07662115261360746
168	227.82001590407991
169	229.574490618365734
170	231.34029676798298889
171	233.11764268311146748
172	234.90669204889092453
173	236.70756261970991994
174	238.52032515799520826
175	240.34500260389493278
176	242.18156948110343212
177	244.02995154290081765
178	245.89002566128250975
179	247.76161996083863162
180	249.64451419781664819
181	251.53844038356906228
182	253.44308365035753199
183	255.35808335626164359
184	257.28303442473092487
185	259.21748891312861468
186	261.1609578034512251
187	263.11291300727492869
188	265.07278957588401117
189	267.03998810548360284
190	269.01387732639398862
191	270.9937968641721052
192	272.97906015971221714
193	274.96895753454678367
194	276.96275938680444238
195	278.95971950258876884
196	280.95907846692259873
197	282.96006715786142845
198	284.96191030691856405
199	286.96383010856669031
200	288.96504986128739471
201	290.9647976224334954
202	292.96230985904994874
203	294.95683507676837559
204	296.94763740894813088
205	298.93400014838319086
206	300.9152292041283488
207	302.89065646631925583
208	304.85964306226724845
209	306.82158248759977035
210	308.77590359678820979
211	310.72207343805441206
212	312.65959991837187737
213	314.58803428507422438
214	316.50697341144803748
215	318.41606187461552674
216	320.31499381499999924
217	322.20351456770915511
218	324.08142205726259285
219	325.94856794822529799
220	327.80485854548273597
221	329.65025543909971646
222	331.48477588993851804
223	333.30849295346579742
224	335.12153534044638521
225	336.9240870144989444
226	338.71638652776734466
227	340.49872609723617653
228	342.27145042548280423
229	344.0349552709054887
230	345.78968577369124007
231	347.53613454498212405
232	349.27483952785883533
233	351.00638163987971457
234	352.73138220798647611
235	354.4505002076094069
236	356.16442931876962079
237	357.87389481287931328
238	359.57965028477836439
239	361.28247424531291311
240	362.98316659045484972
241	364.68254496357707913
242	366.38144102803481961
243	368.08069666765542968
244	369.78116013310602772
245	371.48368215238762852
246	373.18911202389524527
247	374.89829371058440746
248	376.61206195379528233
